episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
59.0,15.0,34.416666666666664,27.0,36,0,1000,32,1000,False,36,1,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-31-50,1705948310,1.841423749923706,1.841423749923706,22860,shossain-Legion-5,10.226.80.58,1.841423749923706,32,1,"[40.0, 27.0, 21.0, 22.0, 35.0, 19.0, 43.0, 34.0, 39.0, 21.0, 34.0, 32.0, 31.0, 47.0, 30.0, 47.0, 25.0, 41.0, 15.0, 27.0, 32.0, 38.0, 41.0, 42.0, 21.0, 47.0, 45.0, 25.0, 45.0, 41.0, 39.0, 27.0, 23.0, 59.0, 51.0, 33.0]","[15, 17, 45, 33, 20, 47, 12, 43, 38, 34, 21, 23, 35, 30, 36, 19, 30, 25, 40, 39, 23, 17, 25, 13, 34, 19, 21, 19, 10, 14, 38, 39, 32, 29, 15, 22]",0.09581735441377469,0.9561787832986107,0.041195205398849195,0.49135734984924756,0.0,0.065,489845.723,105.88,302.228,1000,1000,32,32,32,1000,1,11.4,55.70000000000001,"[ -6.4225297    2.2561388    2.5498674  -10.926853     3.0385153
   5.526602     4.0583878   -9.767101     4.357847     4.099735
   1.6962297   -9.660014     4.3131356    3.0385153    1.588538
   8.536921    -6.4225297    4.830702     3.470433    -9.607631
   2.4706197    8.536921     5.177842    -6.7177544    2.4427981
  -8.395779     9.165084     3.0385153    8.536921     3.0662255
   0.04871416 -10.926853  ]",0.0005000000237487257,1.597741,-2.440196,6.5531015,0.53119254
59.0,5.0,33.36619718309859,27.830985915492956,35,0,2000,32,2000,False,71,2,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-31-52,1705948312,2.8996341228485107,4.741057872772217,22860,shossain-Legion-5,10.226.80.58,4.741057872772217,64,2,"[40.0, 27.0, 21.0, 22.0, 35.0, 19.0, 43.0, 34.0, 39.0, 21.0, 34.0, 32.0, 31.0, 47.0, 30.0, 47.0, 25.0, 41.0, 15.0, 27.0, 32.0, 38.0, 41.0, 42.0, 21.0, 47.0, 45.0, 25.0, 45.0, 41.0, 39.0, 27.0, 23.0, 59.0, 51.0, 33.0, 44.0, 43.0, 35.0, 35.0, 38.0, 40.0, 31.0, 22.0, 27.0, 31.0, 42.0, 42.0, 5.0, 24.0, 21.0, 28.0, 17.0, 34.0, 40.0, 39.0, 50.0, 33.0, 33.0, 22.0, 22.0, 16.0, 22.0, 47.0, 36.0, 41.0, 28.0, 25.0, 39.0, 35.0, 43.0]","[15, 17, 45, 33, 20, 47, 12, 43, 38, 34, 21, 23, 35, 30, 36, 19, 30, 25, 40, 39, 23, 17, 25, 13, 34, 19, 21, 19, 10, 14, 38, 39, 32, 29, 15, 22, 33, 23, 31, 42, 28, 26, 35, 44, 28, 24, 13, 13, 50, 31, 23, 27, 49, 21, 26, 16, 16, 33, 22, 33, 33, 39, 33, 19, 19, 14, 27, 41, 27, 42, 23]",0.09496438686090729,0.9512991034918754,0.040848710447439665,0.4893639106362958,0.0,0.068,469292.755,2.766,11567.103,2000,2000,8032,32,8032,1504,2,10.825,55.77499999999999,"[  0.7437074   -9.387606    -9.055303    -9.641614     0.42793536
  -9.206106     0.44211876 -10.55883      0.7567066   -9.704084
   0.65701354   0.99397016  -9.755777    -9.825052     1.119273
  -9.960395    -9.109978    -9.762039    -9.627524    -9.558788
  -4.8390436    1.0419905   -9.472437     0.50914425  -9.684931
  -9.682891    -9.459269     0.3082149   -9.684931   -10.55883
  -9.558788     3.1086469 ]",0.0005000000237487257,1.6692281,0.31710923,8.127061,-5.8745465
59.0,-27.0,32.5,28.22,35,0,3000,32,3000,False,106,3,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-31-56,1705948316,3.0687997341156006,7.809857606887817,22860,shossain-Legion-5,10.226.80.58,7.809857606887817,96,3,"[43.0, 34.0, 39.0, 21.0, 34.0, 32.0, 31.0, 47.0, 30.0, 47.0, 25.0, 41.0, 15.0, 27.0, 32.0, 38.0, 41.0, 42.0, 21.0, 47.0, 45.0, 25.0, 45.0, 41.0, 39.0, 27.0, 23.0, 59.0, 51.0, 33.0, 44.0, 43.0, 35.0, 35.0, 38.0, 40.0, 31.0, 22.0, 27.0, 31.0, 42.0, 42.0, 5.0, 24.0, 21.0, 28.0, 17.0, 34.0, 40.0, 39.0, 50.0, 33.0, 33.0, 22.0, 22.0, 16.0, 22.0, 47.0, 36.0, 41.0, 28.0, 25.0, 39.0, 35.0, 43.0, 25.0, 26.0, 31.0, 35.0, 35.0, 39.0, 33.0, 48.0, 29.0, 25.0, 37.0, 24.0, 22.0, 24.0, 16.0, 52.0, 20.0, 29.0, 42.0, 29.0, 46.0, 20.0, 24.0, 24.0, 23.0, 27.0, 39.0, 36.0, 33.0, 36.0, 43.0, -27.0, 28.0, 35.0, 37.0]","[12, 43, 38, 34, 21, 23, 35, 30, 36, 19, 30, 25, 40, 39, 23, 17, 25, 13, 34, 19, 21, 19, 10, 14, 38, 39, 32, 29, 15, 22, 33, 23, 31, 42, 28, 26, 35, 44, 28, 24, 13, 13, 50, 31, 23, 27, 49, 21, 26, 16, 16, 33, 22, 33, 33, 39, 33, 19, 19, 14, 27, 41, 27, 42, 23, 30, 29, 24, 20, 20, 16, 33, 18, 26, 30, 18, 31, 33, 42, 39, 25, 35, 37, 13, 15, 20, 46, 31, 42, 32, 28, 38, 19, 22, 30, 12, 60, 38, 31, 40]",0.09549149967498081,0.951858084804133,0.04120747412906518,0.49514060011398625,0.0,0.064,498579.97,2.876,11127.689,3000,3000,16032,32,16032,2512,4,12.5,55.739999999999995,"[ -8.663255     0.58068967   0.9865862  -12.324421    -9.336396
  -9.552897    -9.219513    -1.8703504  -12.8287945   -0.06386739
  -3.780272     0.64725924  -9.113838    -3.1824403   -7.789
  -3.5352793   -8.74488      0.51407385  -3.7613878   -7.8544145
  -9.113838    -3.6637864   -8.928099    -9.336396    -9.219513
  -8.688389   -10.721996   -11.3199215    1.2070622    0.8447342
   1.029862     0.0238083 ]",0.0005000000237487257,4.0686045,0.09820801,7.8383236,-5.5243397
52.0,-27.0,30.39,28.57,35,0,4000,32,4000,False,141,4,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-31-59,1705948319,2.9757819175720215,10.785639524459839,22860,shossain-Legion-5,10.226.80.58,10.785639524459839,128,4,"[40.0, 31.0, 22.0, 27.0, 31.0, 42.0, 42.0, 5.0, 24.0, 21.0, 28.0, 17.0, 34.0, 40.0, 39.0, 50.0, 33.0, 33.0, 22.0, 22.0, 16.0, 22.0, 47.0, 36.0, 41.0, 28.0, 25.0, 39.0, 35.0, 43.0, 25.0, 26.0, 31.0, 35.0, 35.0, 39.0, 33.0, 48.0, 29.0, 25.0, 37.0, 24.0, 22.0, 24.0, 16.0, 52.0, 20.0, 29.0, 42.0, 29.0, 46.0, 20.0, 24.0, 24.0, 23.0, 27.0, 39.0, 36.0, 33.0, 36.0, 43.0, -27.0, 28.0, 35.0, 37.0, 41.0, 41.0, 19.0, 43.0, 38.0, 37.0, 39.0, 38.0, 36.0, 33.0, 42.0, 32.0, 26.0, -16.0, 0.0, 26.0, 44.0, 3.0, 16.0, 31.0, 6.0, 39.0, 27.0, 40.0, 31.0, 44.0, 33.0, 33.0, 31.0, 35.0, 44.0, 27.0, 43.0, 18.0, 39.0]","[26, 35, 44, 28, 24, 13, 13, 50, 31, 23, 27, 49, 21, 26, 16, 16, 33, 22, 33, 33, 39, 33, 19, 19, 14, 27, 41, 27, 42, 23, 30, 29, 24, 20, 20, 16, 33, 18, 26, 30, 18, 31, 33, 42, 39, 25, 35, 37, 13, 15, 20, 46, 31, 42, 32, 28, 38, 19, 22, 30, 12, 60, 38, 31, 40, 14, 25, 36, 12, 17, 18, 16, 17, 19, 22, 24, 23, 29, 60, 55, 29, 11, 41, 39, 46, 60, 38, 28, 15, 24, 22, 33, 22, 35, 20, 11, 28, 23, 48, 27]",0.09576275398575654,0.9512707535563331,0.04143725806721612,0.5013615289303622,0.0,0.066,482971.313,2.84,11267.439,4000,4000,24032,32,24032,3520,6,10.4,55.75,"[-8.556003   -9.085121   -9.085121   -9.238002    0.4597516  -8.658212
  0.6809578   1.0180583   0.7132869   1.7825108   0.20416307 -8.844665
  0.5206113  -7.913295   -9.313513   -9.364753    0.7466564  -9.8179455
  1.4266806  -8.868509    0.36741304  1.7825108  -8.641855    1.4266806
  0.54006326  1.8631783   1.8631783  -9.17239     0.8826444  -8.972747
 -9.406419   -7.8030386 ]",0.0005000000237487257,4.9994593,0.9148793,9.419029,-3.9519763
56.0,-27.0,30.89,27.63,40,0,5000,32,5000,False,181,5,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-32-02,1705948322,3.1034679412841797,13.889107465744019,22860,shossain-Legion-5,10.226.80.58,13.889107465744019,160,5,"[37.0, 24.0, 22.0, 24.0, 16.0, 52.0, 20.0, 29.0, 42.0, 29.0, 46.0, 20.0, 24.0, 24.0, 23.0, 27.0, 39.0, 36.0, 33.0, 36.0, 43.0, -27.0, 28.0, 35.0, 37.0, 41.0, 41.0, 19.0, 43.0, 38.0, 37.0, 39.0, 38.0, 36.0, 33.0, 42.0, 32.0, 26.0, -16.0, 0.0, 26.0, 44.0, 3.0, 16.0, 31.0, 6.0, 39.0, 27.0, 40.0, 31.0, 44.0, 33.0, 33.0, 31.0, 35.0, 44.0, 27.0, 43.0, 18.0, 39.0, 30.0, 47.0, 43.0, 32.0, 27.0, 46.0, 29.0, 25.0, 39.0, 34.0, 34.0, 30.0, 8.0, 44.0, 37.0, 40.0, 34.0, 11.0, 42.0, 25.0, 32.0, 48.0, 32.0, 25.0, 35.0, 53.0, 38.0, 27.0, 41.0, 40.0, 38.0, 25.0, 37.0, 41.0, 41.0, -27.0, 56.0, -2.0, 37.0, 37.0]","[18, 31, 33, 42, 39, 25, 35, 37, 13, 15, 20, 46, 31, 42, 32, 28, 38, 19, 22, 30, 12, 60, 38, 31, 40, 14, 25, 36, 12, 17, 18, 16, 17, 19, 22, 24, 23, 29, 60, 55, 29, 11, 41, 39, 46, 60, 38, 28, 15, 24, 22, 33, 22, 35, 20, 11, 28, 23, 48, 27, 25, 19, 23, 23, 28, 9, 37, 30, 27, 32, 21, 25, 58, 11, 29, 15, 21, 44, 13, 30, 23, 18, 12, 41, 20, 13, 17, 28, 25, 26, 17, 41, 7, 14, 14, 60, 10, 57, 18, 18]",0.09702487863208586,0.954500365146634,0.04208688800817466,0.5122266584892541,0.0,0.063,505909.265,2.62,12215.382,5000,5000,32032,32,32032,4528,8,11.775,55.75,"[-8.327872    0.87120676  0.8831079   0.31500983  0.4550519  -8.074334
 -8.718864    0.31500983  0.9569726  -9.438367    0.5727911  -7.986449
 -8.648315   -8.932816    0.5727911   0.52738154  0.9275229  -8.701739
 -9.388561    0.98223305  0.83458424 -8.074334   -8.838947    0.8831079
 -8.057177   -7.7662773  -0.15683651  0.9275229   0.26107764  1.2074437
  0.8975525  -9.01585   ]",0.0005000000237487257,4.0244303,1.2811358,8.408284,-3.3667617
67.0,-27.0,32.27,26.47,39,0,6000,32,6000,False,220,6,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-32-05,1705948325,3.0104033946990967,16.899510860443115,22860,shossain-Legion-5,10.226.80.58,16.899510860443115,192,6,"[0.0, 26.0, 44.0, 3.0, 16.0, 31.0, 6.0, 39.0, 27.0, 40.0, 31.0, 44.0, 33.0, 33.0, 31.0, 35.0, 44.0, 27.0, 43.0, 18.0, 39.0, 30.0, 47.0, 43.0, 32.0, 27.0, 46.0, 29.0, 25.0, 39.0, 34.0, 34.0, 30.0, 8.0, 44.0, 37.0, 40.0, 34.0, 11.0, 42.0, 25.0, 32.0, 48.0, 32.0, 25.0, 35.0, 53.0, 38.0, 27.0, 41.0, 40.0, 38.0, 25.0, 37.0, 41.0, 41.0, -27.0, 56.0, -2.0, 37.0, 37.0, 25.0, 27.0, 24.0, 52.0, 67.0, 35.0, 18.0, 32.0, 23.0, 39.0, 42.0, 40.0, 20.0, 34.0, -5.0, 49.0, 47.0, 50.0, 45.0, 31.0, 39.0, 31.0, 27.0, 17.0, 33.0, 45.0, 37.0, 51.0, 32.0, 43.0, -5.0, 43.0, 26.0, 25.0, 51.0, 17.0, 35.0, 25.0, 39.0]","[55, 29, 11, 41, 39, 46, 60, 38, 28, 15, 24, 22, 33, 22, 35, 20, 11, 28, 23, 48, 27, 25, 19, 23, 23, 28, 9, 37, 30, 27, 32, 21, 25, 58, 11, 29, 15, 21, 44, 13, 30, 23, 18, 12, 41, 20, 13, 17, 28, 25, 26, 17, 41, 7, 14, 14, 60, 10, 57, 18, 18, 30, 28, 20, 14, 10, 20, 37, 23, 32, 16, 24, 15, 46, 21, 60, 17, 19, 27, 10, 13, 27, 24, 28, 49, 33, 10, 18, 15, 23, 12, 60, 12, 40, 30, 15, 38, 31, 30, 16]",0.09763017683969637,0.9549756202110423,0.04235345429560069,0.5186829717194122,0.0,0.064,496183.837,2.708,11814.941,6000,6000,40032,32,40032,5536,10,10.4,55.7,"[-7.4025536   1.9285154  -8.811657   -8.6204605  -7.6330633  -8.939175
 -8.70956    -7.43178    -8.168173   -8.563635    0.7847109   1.2695856
  0.9505062  -8.300403    1.2695856   1.0170176   1.2695856  -7.9269385
 -8.514186   -7.1065125  -7.948344    0.92438793  0.612798    1.7495186
  1.7495186  -8.126156   -8.407198    1.6702754  -6.878952   -7.8910503
  0.75284386 -7.880908  ]",0.0005000000237487257,5.18607,1.3795397,9.130893,-4.2909956
67.0,-38.0,29.84,28.24,28,0,7000,32,7000,False,248,7,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-32-08,1705948328,3.082611083984375,19.98212194442749,22860,shossain-Legion-5,10.226.80.58,19.98212194442749,224,7,"[25.0, 39.0, 34.0, 34.0, 30.0, 8.0, 44.0, 37.0, 40.0, 34.0, 11.0, 42.0, 25.0, 32.0, 48.0, 32.0, 25.0, 35.0, 53.0, 38.0, 27.0, 41.0, 40.0, 38.0, 25.0, 37.0, 41.0, 41.0, -27.0, 56.0, -2.0, 37.0, 37.0, 25.0, 27.0, 24.0, 52.0, 67.0, 35.0, 18.0, 32.0, 23.0, 39.0, 42.0, 40.0, 20.0, 34.0, -5.0, 49.0, 47.0, 50.0, 45.0, 31.0, 39.0, 31.0, 27.0, 17.0, 33.0, 45.0, 37.0, 51.0, 32.0, 43.0, -5.0, 43.0, 26.0, 25.0, 51.0, 17.0, 35.0, 25.0, 39.0, 11.0, 25.0, 34.0, 29.0, 27.0, 53.0, 20.0, 7.0, 15.0, 25.0, 50.0, 23.0, 31.0, 17.0, -38.0, 23.0, 27.0, 31.0, -27.0, 26.0, 36.0, 48.0, 29.0, 2.0, 18.0, 15.0, 19.0, 45.0]","[30, 27, 32, 21, 25, 58, 11, 29, 15, 21, 44, 13, 30, 23, 18, 12, 41, 20, 13, 17, 28, 25, 26, 17, 41, 7, 14, 14, 60, 10, 57, 18, 18, 30, 28, 20, 14, 10, 20, 37, 23, 32, 16, 24, 15, 46, 21, 60, 17, 19, 27, 10, 13, 27, 24, 28, 49, 33, 10, 18, 15, 23, 12, 60, 12, 40, 30, 15, 38, 31, 30, 16, 55, 30, 21, 26, 28, 13, 35, 59, 40, 30, 16, 32, 46, 49, 60, 43, 17, 24, 60, 29, 19, 7, 48, 53, 37, 40, 58, 21]",0.09805564847960303,0.9554880250513225,0.0425761196936577,0.5236660448594379,0.0,0.07,459649.753,2.91,10998.208,7000,7000,48032,32,48032,6544,12,10.6,55.85,"[ 0.4213581   0.9493971  -9.498097    0.63468075 -9.277062   -8.916492
  0.08075953  0.3987043  -9.423473   -9.498097    0.4213581  -8.778116
 -8.210525   -8.150141    0.55628777  1.0156927   1.330595    0.55628777
 -7.998356   -8.343285   -8.013924   -9.635616   -8.916492   -8.3563175
  1.1794596  -8.579831   -8.733835   -0.3005023   0.6959634  -9.41106
  1.2123384   1.1805387 ]",0.0005000000237487257,4.5080504,1.4201691,7.4088526,-4.356494
67.0,-49.0,24.22,31.99,26,0,8000,32,8000,False,274,8,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-32-11,1705948331,2.9830968379974365,22.965218782424927,22860,shossain-Legion-5,10.226.80.58,22.965218782424927,256,8,"[41.0, 41.0, -27.0, 56.0, -2.0, 37.0, 37.0, 25.0, 27.0, 24.0, 52.0, 67.0, 35.0, 18.0, 32.0, 23.0, 39.0, 42.0, 40.0, 20.0, 34.0, -5.0, 49.0, 47.0, 50.0, 45.0, 31.0, 39.0, 31.0, 27.0, 17.0, 33.0, 45.0, 37.0, 51.0, 32.0, 43.0, -5.0, 43.0, 26.0, 25.0, 51.0, 17.0, 35.0, 25.0, 39.0, 11.0, 25.0, 34.0, 29.0, 27.0, 53.0, 20.0, 7.0, 15.0, 25.0, 50.0, 23.0, 31.0, 17.0, -38.0, 23.0, 27.0, 31.0, -27.0, 26.0, 36.0, 48.0, 29.0, 2.0, 18.0, 15.0, 19.0, 45.0, 16.0, 54.0, 32.0, 55.0, -49.0, -38.0, -5.0, 34.0, 39.0, 30.0, 53.0, 31.0, 35.0, 41.0, -27.0, 24.0, 14.0, -49.0, -49.0, -27.0, 5.0, -27.0, 47.0, 7.0, 27.0, 39.0]","[14, 14, 60, 10, 57, 18, 18, 30, 28, 20, 14, 10, 20, 37, 23, 32, 16, 24, 15, 46, 21, 60, 17, 19, 27, 10, 13, 27, 24, 28, 49, 33, 10, 18, 15, 23, 12, 60, 12, 40, 30, 15, 38, 31, 30, 16, 55, 30, 21, 26, 28, 13, 35, 59, 40, 30, 16, 32, 46, 49, 60, 43, 17, 24, 60, 29, 19, 7, 48, 53, 37, 40, 58, 21, 50, 12, 34, 22, 60, 60, 60, 32, 27, 25, 13, 35, 20, 25, 60, 31, 52, 60, 60, 60, 50, 60, 8, 48, 39, 16]",0.09791100407781667,0.9549209523713031,0.042596400646687495,0.5264999192262946,0.0,0.067,480378.411,2.546,12568.733,8000,8000,56032,32,56032,7552,14,10.25,55.824999999999996,"[  0.2610197    0.04948425  -0.3236122   -9.168315    -9.168315
   0.01054621   0.47550726  -7.6991034    0.04948425 -10.022524
  -8.628338     0.8669181    0.827456     0.6646013   -8.933639
  -9.694489     0.88486755  -7.9833846   -7.7560806    0.73856235
   1.0047159   -9.607515     0.20351362  -8.438014    -1.3762939
  -8.633293    -7.6991034   -9.27265     -9.571915    -0.7114539
  -8.738165    -3.51981   ]",0.0005000000237487257,3.926475,-0.21975517,7.0306087,-4.4034166
58.0,-49.0,18.79,35.22,25,0,9000,32,9000,False,299,9,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-32-14,1705948334,2.9964215755462646,25.96164035797119,22860,shossain-Legion-5,10.226.80.58,25.96164035797119,288,9,"[45.0, 31.0, 39.0, 31.0, 27.0, 17.0, 33.0, 45.0, 37.0, 51.0, 32.0, 43.0, -5.0, 43.0, 26.0, 25.0, 51.0, 17.0, 35.0, 25.0, 39.0, 11.0, 25.0, 34.0, 29.0, 27.0, 53.0, 20.0, 7.0, 15.0, 25.0, 50.0, 23.0, 31.0, 17.0, -38.0, 23.0, 27.0, 31.0, -27.0, 26.0, 36.0, 48.0, 29.0, 2.0, 18.0, 15.0, 19.0, 45.0, 16.0, 54.0, 32.0, 55.0, -49.0, -38.0, -5.0, 34.0, 39.0, 30.0, 53.0, 31.0, 35.0, 41.0, -27.0, 24.0, 14.0, -49.0, -49.0, -27.0, 5.0, -27.0, 47.0, 7.0, 27.0, 39.0, -27.0, 42.0, 58.0, 9.0, 21.0, -49.0, -27.0, 9.0, 19.0, 44.0, -49.0, 31.0, 31.0, 50.0, 58.0, -1.0, 43.0, 9.0, 43.0, -16.0, -49.0, -27.0, 0.0, 7.0, 30.0]","[10, 13, 27, 24, 28, 49, 33, 10, 18, 15, 23, 12, 60, 12, 40, 30, 15, 38, 31, 30, 16, 55, 30, 21, 26, 28, 13, 35, 59, 40, 30, 16, 32, 46, 49, 60, 43, 17, 24, 60, 29, 19, 7, 48, 53, 37, 40, 58, 21, 50, 12, 34, 22, 60, 60, 60, 32, 27, 25, 13, 35, 20, 25, 60, 31, 52, 60, 60, 60, 50, 60, 8, 48, 39, 16, 60, 13, 8, 57, 34, 60, 60, 46, 36, 11, 60, 24, 24, 16, 8, 56, 12, 46, 45, 60, 60, 60, 55, 37, 25]",0.09763738403460115,0.954363325398804,0.04256282199637125,0.5286705726421009,0.0,0.063,506864.532,2.601,12302.041,9000,9000,64032,32,64032,8560,16,9.74,55.94,"[ -1.7625828   -8.426551    -8.727038    -6.1142054   -7.895033
   1.2687898    1.259198   -10.365783    -9.963579    -7.9488845
  -0.05188417   0.80047274   1.2687898    1.2687898  -10.485907
   1.3428941   -8.745855    -9.054718    -6.069478    -1.720542
   0.83824325  -8.248485     1.8460226   -8.030574    -6.9337444
   1.4400764  -10.003621     1.7600572    0.48232222  -9.830416
 -10.003621     1.4130948 ]",0.0005000000237487257,4.8949943,0.6583407,8.564947,-4.231055
58.0,-49.0,8.43,40.74,18,0,10000,32,10000,False,317,10,default,0a70a1ed4e5f49389995576a0379dd27,2024-01-22_13-32-17,1705948337,2.9833273887634277,28.94496774673462,22860,shossain-Legion-5,10.226.80.58,28.94496774673462,320,10,"[35.0, 25.0, 39.0, 11.0, 25.0, 34.0, 29.0, 27.0, 53.0, 20.0, 7.0, 15.0, 25.0, 50.0, 23.0, 31.0, 17.0, -38.0, 23.0, 27.0, 31.0, -27.0, 26.0, 36.0, 48.0, 29.0, 2.0, 18.0, 15.0, 19.0, 45.0, 16.0, 54.0, 32.0, 55.0, -49.0, -38.0, -5.0, 34.0, 39.0, 30.0, 53.0, 31.0, 35.0, 41.0, -27.0, 24.0, 14.0, -49.0, -49.0, -27.0, 5.0, -27.0, 47.0, 7.0, 27.0, 39.0, -27.0, 42.0, 58.0, 9.0, 21.0, -49.0, -27.0, 9.0, 19.0, 44.0, -49.0, 31.0, 31.0, 50.0, 58.0, -1.0, 43.0, 9.0, 43.0, -16.0, -49.0, -27.0, 0.0, 7.0, 30.0, -27.0, -38.0, -27.0, -38.0, 30.0, 3.0, -27.0, -49.0, -38.0, -38.0, 7.0, -38.0, -49.0, -38.0, -16.0, -38.0, 22.0, -49.0]","[31, 30, 16, 55, 30, 21, 26, 28, 13, 35, 59, 40, 30, 16, 32, 46, 49, 60, 43, 17, 24, 60, 29, 19, 7, 48, 53, 37, 40, 58, 21, 50, 12, 34, 22, 60, 60, 60, 32, 27, 25, 13, 35, 20, 25, 60, 31, 52, 60, 60, 60, 50, 60, 8, 48, 39, 16, 60, 13, 8, 57, 34, 60, 60, 46, 36, 11, 60, 24, 24, 16, 8, 56, 12, 46, 45, 60, 60, 60, 55, 37, 25, 60, 60, 60, 60, 36, 52, 60, 60, 60, 60, 48, 60, 60, 60, 60, 60, 33, 60]",0.09731491416617598,0.9537268897803266,0.04249889446374696,0.5302436236613529,0.0,0.064,499693.701,2.599,12310.391,10000,10000,72032,32,72032,9568,18,9.7,55.85,"[-10.312159    -3.3379683    0.42543006   0.6729708    0.99922276
   1.4333491  -12.143721    -8.671087   -12.248793     0.38587904
   1.1459794    0.3564546  -11.912006     0.73768663 -12.248793
   0.73768663   0.10678649  -8.627818    -9.960276    -1.3183575
   0.3564546   -9.9583845    0.9777963  -11.912006    -3.2232778
 -10.115956     0.42131114   0.3711624    0.02153707   1.4333491
  -0.9471171    1.0436068 ]",0.0005000000237487257,3.7214813,2.30378,6.6620317,-3.6034706
